num__Temperature(°C),num__Humidity(%),num__Wind speed (m/s),num__Visibility (10m),num__Dew point temperature(°C),num__Solar Radiation (MJ/m2),num__Rainfall(mm),num__Snowfall (cm),cat__Seasons_Spring,cat__Seasons_Summer,cat__Seasons_Winter,cat__Holiday_No Holiday,cat__Functioning Day_Yes,Rented Bike Count
0.5707464638623075,1.9534037586029938,-1.1820694822569837,-1.278763515380156,1.1658978371430868,-0.5975742253577757,8.732437974815527,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,28
0.6042356799288195,1.9534037586029938,-0.5065508465186169,-0.9072143139841242,1.1965265906375724,-0.505482239561305,1.6410476880161164,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,141
0.6293525919787032,1.9534037586029938,-0.7960588332636312,-1.8689677777747375,1.2194981557584366,-0.36734426086659877,2.0842595809410795,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,182
0.7381925441948666,1.8551779670229822,-0.8925614955119693,0.5526781233595762,1.2960700394946505,0.2772996397086971,1.1978357950911531,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,467
0.8805217124775417,1.2167103217529074,-0.024037535276926314,0.8338060589291401,1.2424697208793007,1.071593017203258,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,592
0.8805217124775417,1.118484530172896,-1.0855668200086457,0.7959935295835262,1.211840967384815,-0.07955680525262741,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,352
0.8302878883777742,1.8060650712329764,-0.1205401975252643,-1.8788319158648978,1.3649847348572428,-0.5285052360104228,0.3114120092412269,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,186
0.8386601923944019,1.8060650712329764,-1.2785721445053218,-1.729225821497469,1.3726419232308644,-0.29827527151924565,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,102
0.8219155843611461,1.8551779670229822,-1.2785721445053218,-1.9528129515410988,1.3726419232308644,-0.5285052360104228,2.0842595809410795,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,131
0.8135432803445184,1.904290862812988,-0.603053508766955,-1.8623916857146308,1.3726419232308644,-0.5745512289086581,1.1978357950911531,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,431
0.7884263682946344,1.8551779670229822,0.8444864249581169,-2.0481662864126466,1.3420131697363789,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,29
0.7047033281283549,1.904290862812988,1.0374917494547928,-1.724293752452389,1.273098474373786,-0.6551317164805701,10.948497439440342,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,17
0.6377248959953312,1.904290862812988,-0.603053508766955,-1.1686139733733678,1.2194981557584366,-0.6551317164805701,3.413895259715969,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,18
0.6126079839454474,1.9534037586029938,-1.1820694822569837,-1.5927719112502539,1.2041837790111938,-0.6551317164805701,5.186742831415821,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,26
0.5958633759121915,1.9534037586029938,0.0724651269714119,-1.3938451264320244,1.188869402263951,-0.6551317164805701,2.0842595809410795,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,35
0.5372572477957959,1.904290862812988,0.0724651269714119,-1.5023506454237858,1.1276118952749798,-0.6551317164805701,0.75462390216619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,129
0.512140335745912,1.904290862812988,-0.21704285977360252,-1.9051362841053248,1.1046403301541157,-0.6551317164805701,0.75462390216619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,116
0.4953957277126561,1.9534037586029938,-0.21704285977360252,-1.9725412277214192,1.0969831417804943,-0.6551317164805701,0.3114120092412269,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,48
0.45353420762951635,1.9534037586029938,-0.1205401975252643,-1.8360873174742038,1.0586971999123873,-0.6551317164805701,1.6410476880161164,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,47
0.4367895995962605,1.9534037586029938,-0.024037535276926314,-1.9955575499317928,1.0433828231651445,-0.6551317164805701,0.75462390216619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,22
0.4116726875463766,1.9534037586029938,-0.6995561710152931,-1.6108561644155472,1.0204112580442803,-0.6551317164805701,0.3114120092412269,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,29
0.37818347147986464,1.9534037586029938,-1.37507480675366,-1.9774732967664992,0.9897825045497948,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,77
0.31120503934684124,1.9534037586029938,-1.0855668200086457,-2.0021336419918994,0.9285249975608236,-0.6436202182560112,0.3114120092412269,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,210
0.29446043131358507,1.9534037586029938,-1.37507480675366,-1.5171468525590261,0.913210620813581,-0.5285052360104228,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,400
0.31120503934684124,1.9534037586029938,-1.0855668200086457,-1.867323754759711,0.9285249975608236,-0.4479247484385107,0.3114120092412269,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,427
0.2860881272969573,1.904290862812988,-0.6995561710152931,-1.2228667328692486,0.8978962440663382,-0.2292062821718925,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,454
0.31120503934684124,1.8551779670229822,-0.9890641577603075,-1.476046277183359,0.9055534324399596,-0.18316028927365713,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,352
0.31120503934684124,1.8551779670229822,-0.8925614955119693,-1.655244785821268,0.9055534324399596,-0.263740776845569,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,185
0.319577343363469,1.7078392796529651,-0.6995561710152931,-0.10493108265109966,0.874924678945474,0.17369615568766733,0.3114120092412269,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,509
0.319577343363469,1.4622748007029363,-0.21704285977360252,0.5313058241642292,0.8060099835828815,0.17369615568766733,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,697
0.319577343363469,1.314936113332919,-0.5065508465186169,0.9258713477706347,0.7677240417147745,-0.09106830347718628,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,906
0.3446942554133529,1.1675974259629018,0.1689677892197499,0.9258713477706347,0.7447524765939104,0.31183413438237356,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1182
0.36143886344660875,1.118484530172896,-0.5065508465186169,0.9258713477706347,0.7524096649675318,0.0010236823192844976,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1551
0.38655577549649267,1.0202587385928845,-0.21704285977360252,0.9258713477706347,0.7447524765939104,0.0010236823192844976,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,2261
0.3446942554133529,0.8729200512228672,-0.21704285977360252,0.9258713477706347,0.660523404484075,-0.32129826796836336,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1751
0.27771582328032923,0.8729200512228672,0.3619731137164263,0.9258713477706347,0.599265897495104,-0.6321087200314524,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1386
0.2023650871306778,0.72558136385285,0.5549784382131023,0.9258713477706347,0.4844080718907831,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1263
0.1102697429477702,0.72558136385285,0.1689677892197499,0.9258713477706347,0.40783618815456923,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1221
0.026546702781490683,0.4800168849028212,0.0724651269714119,0.9258713477706347,0.25469242068214143,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,864
-0.05717633738478884,0.43090398911281547,-0.5065508465186169,0.9258713477706347,0.16280616019868474,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,689
-0.12415476951781236,0.7746942596428557,-0.4100481842702787,0.9258713477706347,0.2164064788140345,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,676
-0.14927168156769627,0.7746942596428557,0.1689677892197499,0.9258713477706347,0.19343491369317026,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,526
-0.1827608976342081,0.72558136385285,-0.4100481842702787,0.9258713477706347,0.14749178345144195,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,320
-0.19950550566746397,0.72558136385285,-0.5065508465186169,0.9258713477706347,0.13217740670419914,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,213
-0.2078778096840919,0.6273555722728384,-0.603053508766955,0.9258713477706347,0.0938914648360922,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,198
-0.19950550566746397,0.5782426764828327,-0.6995561710152931,0.9258713477706347,0.08623427646247084,-0.6205972218068935,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,234
-0.12415476951781236,-2.85966002881757,-0.3135455220219407,0.9258713477706347,0.0326339578471211,-0.1256027981508628,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,436
0.06840822286463044,-0.06022496878724208,-0.3135455220219407,0.9258713477706347,0.0938914648360922,0.8183400562629631,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,766
0.23585430319718947,-0.4531281351072881,-0.1205401975252643,0.9258713477706347,0.07091989971522805,1.6471679284312006,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,932
0.36143886344660875,-0.6495797182673111,0.3619731137164263,0.9258713477706347,0.0785770880888494,2.3493693201292905,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1051
0.512140335745912,-0.6986926140573169,-0.3135455220219407,0.9258713477706347,0.17812053694592753,2.9364557295817924,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1290
0.6377248959953312,-0.7969184056373284,0.3619731137164263,0.9258713477706347,0.2317208555612772,3.2818006763185577,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1573
0.7549371522281224,-0.9442570930073456,0.2654704514680881,0.9258713477706347,0.24703523230852,3.3969156585641462,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1865
0.8302878883777742,-0.9442570930073456,0.8444864249581169,0.8979229565151811,0.3082927392974911,3.247266181644881,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,2128
0.9223832325606816,-1.042482884587357,-0.1205401975252643,0.9258713477706347,0.32360711604473397,2.878898238458998,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,2268
0.9726170566604493,-1.1898215719573744,-0.21704285977360252,0.9258713477706347,0.26234960905576277,2.268788832557379,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,2479
0.9726170566604493,-1.1407086761673686,0.0724651269714119,0.8058576676736864,0.30063555092386973,1.5665874408592886,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,2355
0.9307555365773096,-1.1898215719573744,-0.024037535276926314,0.9258713477706347,0.2317208555612772,0.74927106691561,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,2439
0.8135432803445184,-1.1898215719573744,-0.21704285977360252,0.9258713477706347,0.1398345950778206,-0.06804530702806856,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,2140
0.6712141120618429,-1.1898215719573744,-0.3135455220219407,0.9258713477706347,0.024976769473499735,-0.6205972218068935,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1872
0.5540018558290517,-1.1898215719573744,-0.4100481842702787,0.9258713477706347,-0.06690949100995695,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1780
0.46190651164614416,-1.1898215719573744,-0.5065508465186169,0.9258713477706347,-0.14348137474617084,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1595
0.353066559429981,-1.042482884587357,-0.4100481842702787,0.9258713477706347,-0.14348137474617084,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1169
0.24422660721381756,-0.8460313014273341,-0.5065508465186169,0.9258713477706347,-0.1205098096253067,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,986
0.15213126303090996,-0.7478055098473226,-0.5065508465186169,0.9258713477706347,-0.14348137474617084,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,713
0.08515283089788644,-0.7478055098473226,-0.7960588332636312,0.9258713477706347,-0.1970816933615206,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,473
0.0516636148313746,-0.8460313014273341,-0.6995561710152931,0.9258713477706347,-0.2813107654713559,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,347
-0.006942513285021006,-0.6986926140573169,-0.8925614955119693,0.9258713477706347,-0.25068201197687034,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,205
-0.06554864140141677,-0.5513539266872997,-0.1205401975252643,0.9258713477706347,-0.22771044685600614,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,160
-0.10741016148455652,-0.6004668224773053,-0.8925614955119693,0.9258713477706347,-0.2889679538449773,-0.5975742253577757,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,190
-0.04880403336816077,-0.7478055098473226,-1.0855668200086457,0.9258713477706347,-0.31193951896584143,-0.3097867697438045,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,341
0.10189743893114228,-0.9933699887973514,-0.6995561710152931,0.9258713477706347,-0.31193951896584143,0.17369615568766733,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,524
0.2609712152470734,-1.1898215719573744,-0.4100481842702787,0.9258713477706347,-0.30428233059222004,0.49601810597531526,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,676
0.3446942554133529,-1.042482884587357,-0.3135455220219407,0.9258713477706347,-0.15113856311979226,0.42694911662796203,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,899
0.487023423696028,-1.3862731551173975,0.1689677892197499,0.9258713477706347,-0.2583392003504917,1.2557769887961994,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1013
0.4953957277126561,-1.3371602593273917,-0.5065508465186169,0.9258713477706347,-0.22005325848238474,0.40392612017884444,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1313
0.5874910718955634,-1.2389344677473801,-0.3135455220219407,0.9258713477706347,-0.07456667938357835,0.8183400562629631,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1559
0.6209802879620754,-1.3862731551173975,0.0724651269714119,0.9258713477706347,-0.15113856311979226,0.5075296041998741,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1680
0.679586416078471,-1.484498946697409,-0.024037535276926314,0.9258713477706347,-0.1817673166142778,0.6802020775682568,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1999
0.7800540642780064,-1.7300634256474376,0.4584757759647645,0.9258713477706347,-0.31193951896584143,1.2557769887961994,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,2143
0.7967986723112622,-1.7300634256474376,0.6514811004614405,0.9258713477706347,-0.29662514221859865,1.520541447961053,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,2310
0.7800540642780064,-1.7791763214374434,0.0724651269714119,0.9258713477706347,-0.3502254608339484,0.7838055615892866,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,2403
0.6628418080452152,-1.6809505298574319,0.2654704514680881,0.9258713477706347,-0.3502254608339484,-0.010487815905274239,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,2145
0.512140335745912,-1.5827247382774203,-0.21704285977360252,0.9258713477706347,-0.38085421432843397,-0.6321087200314524,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1846
0.4116726875463766,-1.5827247382774203,-0.4100481842702787,0.9258713477706347,-0.4574260980646479,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1636
0.3279496473800971,-1.4353860509074032,-0.5065508465186169,0.9258713477706347,-0.4114829678229195,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1325
0.24422660721381756,-1.3862731551173975,-0.603053508766955,0.9258713477706347,-0.44211172131740506,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,943
0.2023650871306778,-1.4353860509074032,-0.4100481842702787,0.9258713477706347,-0.5110264166799976,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,666
0.13538665499765412,-1.3371602593273917,-0.603053508766955,0.9258713477706347,-0.4957120399327548,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,420
0.08515283089788644,-2.85966002881757,-0.7960588332636312,0.9258713477706347,-0.4727404748118906,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,262
0.00980209474823484,-2.85966002881757,-0.8925614955119693,0.9258713477706347,-0.5033692283063762,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,165
-0.040431729351532844,-2.85966002881757,-0.8925614955119693,0.9258713477706347,-0.5722839236689687,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,113
-0.0822932494346726,-2.85966002881757,-0.4100481842702787,0.9258713477706347,-0.518683605053619,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,200
-0.12415476951781236,-2.85966002881757,-0.7960588332636312,0.9258713477706347,-0.46508328643826924,-0.6205972218068935,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,467
-0.04880403336816077,-2.85966002881757,-0.7960588332636312,0.9077870946053411,-0.518683605053619,-0.10257980170174515,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1135
0.2023650871306778,-1.3862731551173975,-0.4100481842702787,0.9258713477706347,-0.480397663185512,0.8413630527120809,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1785
0.4033003835297485,-1.5336118424874146,-0.4100481842702787,0.9258713477706347,-0.4267973445701623,1.6701909248803184,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1118
0.5372572477957959,-1.5336118424874146,-0.3135455220219407,0.9258713477706347,-0.3195967073394628,2.372392316578408,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,962
0.6712141120618429,-1.5336118424874146,-0.024037535276926314,0.9258713477706347,-0.22771044685600614,2.924944231357233,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1129
0.7465648482114947,-1.3371602593273917,0.3619731137164263,0.9258713477706347,-0.013309172394607247,3.247266181644881,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1373
0.8302878883777742,-1.3371602593273917,0.1689677892197499,0.7992815756135796,0.047948334594363894,3.36238116389047,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1456
0.8805217124775417,-1.0915957803773628,1.0374917494547928,0.8387381279742202,0.25469242068214143,2.924944231357233,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1483
0.8721494084609139,-0.9933699887973514,-0.21704285977360252,0.8650424962146472,0.3082927392974911,1.7968174053504655,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1612
0.8219155843611461,-0.7969184056373284,0.1689677892197499,0.9258713477706347,0.384864623033705,0.6456675828945803,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1820
0.7800540642780064,-0.6495797182673111,0.6514811004614405,0.9258713477706347,0.42315056490181197,0.3003226361578147,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,2214
0.7298202401782389,-0.5022410308972939,0.7479837627097787,0.7351646780275387,0.4614365067699189,0.04706967521751995,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,3069
0.5540018558290517,-0.10933786457724784,-0.1205401975252643,0.2682621417599589,0.4844080718907831,-0.32129826796836336,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,2450
0.46190651164614416,0.03800082279276942,0.8444864249581169,0.06440328789664937,0.46909369514354027,-0.6090857235823346,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,2167
0.4033003835297485,0.23445240595279243,-1.1820694822569837,-0.18548821038740745,0.4920652602644045,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,2065
0.3363219513967248,0.3326781975328039,-1.37507480675366,-0.2561812000335551,0.46909369514354027,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1832
0.2860881272969573,0.5782426764828327,-0.9890641577603075,-0.23645292385323483,0.5150368253852687,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,1273
0.2609712152470734,0.6273555722728384,-1.1820694822569837,-0.2265887857630747,0.5073796370116472,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,957
0.2525989112304455,0.6273555722728384,-0.603053508766955,-0.20521648656772773,0.49972244863802584,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,810
0.23585430319718947,0.7746942596428557,-0.6995561710152931,-0.20357246355270103,0.5303512021325114,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,590
0.21910969516393364,-2.85966002881757,-0.9890641577603075,-0.02766200094484525,0.4844080718907831,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,406
0.22748199918056156,-2.85966002881757,-1.1820694822569837,0.1071478862873433,0.4920652602644045,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,248
0.23585430319718947,-2.85966002881757,-1.0855668200086457,0.2847023719102258,0.49972244863802584,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,182
0.21910969516393364,-2.85966002881757,-1.1820694822569837,0.41786823612738766,0.4844080718907831,-0.5860627271332169,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,277
0.2860881272969573,0.5291297806928269,-0.9890641577603075,0.5148655940139624,0.4920652602644045,-0.263740776845569,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,443
0.44516190361288827,0.23445240595279243,-0.8925614955119693,0.48362915672845525,0.5303512021325114,0.49601810597531526,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,694
0.5372572477957959,0.18533951016278669,-0.8925614955119693,0.7516049081778057,0.5916087091214826,0.657179081119139,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,912
0.6544695040285871,-0.15845076036725358,0.0724651269714119,0.4293763972325745,0.5533227672533757,0.9910125296313459,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,1119
0.7549371522281224,-0.15845076036725358,-0.3135455220219407,0.6299472050658306,0.6375518393632109,1.4975184515119355,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,1438
0.8386601923944019,-0.3549023435272766,-0.603053508766955,0.25346593462471867,0.622237462615968,1.4169379639400235,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,1798
0.8219155843611461,-0.30578944773727085,-0.6995561710152931,-0.06218648426040573,0.6298946509895895,0.42694911662796203,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,2000
0.8302878883777742,-0.2566765519472651,-0.3135455220219407,0.31758283221075956,0.660523404484075,0.4729951095261975,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,1407
0.6879587200950991,0.6764684680628442,0.9409890872064551,-1.2721874233200492,0.8978962440663382,-0.29827527151924565,-0.043157505098743554,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,163
0.5540018558290517,1.0693716343828903,-0.5065508465186169,-1.453029954972985,0.9055534324399596,-0.04502231057895083,0.2227696306562343,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,86
0.47865111967940027,1.2658232175429132,0.0724651269714119,-1.5418071977844263,0.8978962440663382,-0.3328097661929222,0.75462390216619,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,50
0.4200449915630044,1.7078392796529651,-0.5065508465186169,-1.9380167444058587,0.9668109394289306,-0.505482239561305,1.6410476880161164,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,30
0.39492807951312076,1.7078392796529651,-1.37507480675366,-1.8180030643089102,0.9438393743080664,-0.5860627271332169,1.1978357950911531,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,45
0.36143886344660875,1.314936113332919,-0.3135455220219407,-1.5944159342652804,0.8060099835828815,-0.6551317164805701,0.3114120092412269,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,30
0.3446942554133529,1.314936113332919,-0.603053508766955,-1.3806929423118108,0.7906956068356387,-0.6551317164805701,0.3114120092412269,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,58
0.3279496473800971,1.4131619049129305,-1.0855668200086457,-1.6272963945658143,0.8060099835828815,-0.6551317164805701,0.3114120092412269,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,29
0.2860881272969573,1.8551779670229822,-0.603053508766955,-2.03665812530746,0.8825818673190954,-0.6551317164805701,2.0842595809410795,-0.17189109256898677,1.0,0.0,0.0,0.0,1.0,18
0.24422660721381756,1.904290862812988,0.6514811004614405,-2.0646065165629137,0.8596103021982312,-0.6551317164805701,2.9706833667910058,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,32
0.2023650871306778,1.904290862812988,1.4235023984481456,-2.0695385856079938,0.8213243603301243,-0.6551317164805701,2.5274714738660427,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,25
0.17724817508079388,1.904290862812988,0.7479837627097787,-1.9741852507364457,0.7983527952092601,-0.6551317164805701,2.5274714738660427,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,34
0.16887587106416596,1.8551779670229822,0.4584757759647645,-1.31657604472577,0.7753812300883959,-0.6551317164805701,0.3114120092412269,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,43
0.17724817508079388,1.904290862812988,-0.3135455220219407,0.6414553661710174,0.7983527952092601,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,59
0.14375895901428204,1.4131619049129305,0.4584757759647645,0.9258713477706347,0.6375518393632109,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,1.0,0.0,0.0,1.0,1.0,152
